year_week_iso,reporting_country,num_doses_recv,num_doses_exported,first_dose,first_dose_refused,second_dose,unknown_dose,target_group,vaccine
04/01/2022,TT,262,4119,4997,19,116,49,Age25_49,SRCVB
04/01/2022,TT,3441,146,8913,85,115,56,Age25_49,WUCNBG
04/01/2022,TT,8486,592,790,96,322,31,Age25_49,CNBG
04/01/2022,TT,4166,7001,3028,49,324,57,Age25_49,UNK
04/01/2022,TT,3032,9299,2608,57,822,65,Age25_49,ZFUZ
04/01/2022,TT,3057,4489,979,23,949,15,Age50_59,AZ
04/01/2022,TT,132,1350,5787,68,415,62,Age50_59,BECNBG
04/01/2022,TT,6603,3219,7179,0,261,24,Age50_59,BHACOV
04/01/2022,TT,8570,8364,8130,11,248,43,Age50_59,CHU
04/01/2022,TT,9428,8601,2959,20,805,93,Age50_59,COM
04/01/2022,TT,8658,2958,753,71,167,1,Age50_59,CVAC
04/01/2022,TT,651,755,9857,42,429,91,Age50_59,JANSS
04/01/2022,TT,1049,7122,9717,27,19,13,Age50_59,HAYATVAC
04/01/2022,TT,9562,563,8797,64,731,35,Age50_59,MOD
04/01/2022,TT,1151,7598,2259,69,914,70,Age50_59,NVX
04/01/2022,TT,1494,1623,5734,41,177,56,Age50_59,NVXD
04/01/2022,TT,3137,9608,2489,3,503,76,Age50_59,QAZVAQ
04/01/2022,TT,9039,8930,8239,21,515,7,Age50_59,SGSK
04/01/2022,TT,1361,3414,713,93,679,52,Age50_59,SIICOV
04/01/2022,TT,739,3374,8359,88,234,21,Age50_59,SIN
04/01/2022,TT,399,5711,5328,3,843,40,Age50_59,SPU
04/01/2022,TT,2808,7141,1179,45,140,27,Age50_59,SPUL
04/01/2022,TT,8953,1128,7956,53,823,25,Age50_59,SRCVB
04/01/2022,TT,6814,1675,7756,82,626,3,Age50_59,WUCNBG
04/01/2022,TT,6807,5124,3453,42,869,57,Age50_59,CNBG
04/01/2022,TT,6255,1356,4647,43,122,97,Age50_59,UNK
04/01/2022,TT,6642,7178,9343,68,223,4,Age50_59,ZFUZ
04/01/2022,TT,4415,8530,6126,87,990,89,Age60_69,AZ
04/01/2022,TT,4083,3001,7729,27,717,53,Age60_69,BECNBG
04/01/2022,TT,9493,5708,7793,41,820,15,Age60_69,BHACOV
04/01/2022,TT,7101,9781,5484,88,161,86,Age60_69,CHU
04/01/2022,TT,2634,6216,8528,19,243,54,Age60_69,COM
04/01/2022,TT,7292,4760,2583,7,225,13,Age60_69,CVAC
04/01/2022,TT,6535,94,8242,79,495,29,Age60_69,JANSS
04/01/2022,TT,6763,6030,325,30,823,77,Age60_69,HAYATVAC
04/01/2022,TT,7376,6285,136,59,707,63,Age60_69,MOD
04/01/2022,TT,972,3651,6278,30,941,16,Age60_69,NVX
04/01/2022,TT,3483,3475,7581,66,542,89,Age60_69,NVXD
04/01/2022,TT,3892,2522,2291,94,448,21,Age60_69,QAZVAQ
04/01/2022,TT,3874,4899,988,75,951,11,Age60_69,SGSK
04/01/2022,TT,4667,8533,9771,45,922,25,Age60_69,SIICOV
04/01/2022,TT,3869,4279,2089,37,843,31,Age60_69,SIN
04/01/2022,TT,9633,3589,2988,87,5,66,Age60_69,SPU
04/01/2022,TT,2643,3649,1335,38,515,17,Age60_69,SPUL
04/01/2022,TT,2796,9792,8966,31,224,80,Age60_69,SRCVB
04/01/2022,TT,8863,7134,2457,36,919,59,Age60_69,WUCNBG
04/01/2022,TT,3610,6524,2704,66,30,98,Age60_69,CNBG
04/01/2022,TT,6005,2250,77,27,349,3,Age60_69,UNK
04/01/2022,TT,9583,4751,6875,83,346,100,Age60_69,ZFUZ
04/01/2022,TT,1285,3947,6347,52,590,92,Age70_79,AZ
04/01/2022,TT,1383,8723,9860,69,67,5,Age70_79,BECNBG
04/01/2022,TT,1876,6802,6412,85,629,48,Age70_79,BHACOV
04/01/2022,TT,7313,5194,9365,29,730,64,Age70_79,CHU
04/01/2022,TT,4575,9863,6619,45,189,42,Age70_79,COM
04/01/2022,TT,2481,8578,919,14,990,68,Age70_79,CVAC
04/01/2022,TT,5687,875,230,81,409,60,Age70_79,JANSS
04/01/2022,TT,4471,6577,2761,79,407,68,Age70_79,HAYATVAC
04/01/2022,TT,6956,6735,3111,87,764,85,Age70_79,MOD
04/01/2022,TT,9103,5224,7586,92,244,40,Age70_79,NVX
04/01/2022,TT,3281,3210,4238,4,173,72,Age70_79,NVXD
04/01/2022,TT,7851,9236,5324,23,468,44,Age70_79,QAZVAQ
04/01/2022,TT,5058,5335,8232,84,921,86,Age70_79,SGSK
04/01/2022,TT,8066,29,6662,75,533,23,Age70_79,SIICOV
04/01/2022,TT,8823,7287,3092,52,697,97,Age70_79,SIN
04/01/2022,TT,3603,9475,6033,10,968,59,Age70_79,SPU
04/01/2022,TT,4144,5060,4220,80,52,53,Age70_79,SPUL
04/01/2022,TT,9877,3565,5398,14,39,73,Age70_79,SRCVB
04/01/2022,TT,1946,4407,1477,43,785,32,Age70_79,WUCNBG
04/01/2022,TT,1969,7750,3358,12,994,91,Age70_79,CNBG
04/01/2022,TT,7692,2179,1465,98,397,27,Age70_79,UNK
04/01/2022,TT,7668,6693,3705,82,555,46,Age70_79,ZFUZ
04/01/2022,TT,1239,1434,5708,78,894,2,Age80+,AZ
04/01/2022,TT,1516,8985,209,84,595,67,Age80+,BECNBG
04/01/2022,TT,1230,4694,6762,45,501,48,Age80+,BHACOV
04/01/2022,TT,8844,1003,1647,22,674,58,Age80+,CHU
04/01/2022,TT,4965,1325,7502,12,131,92,Age80+,COM
04/01/2022,TT,1142,2051,4373,8,275,87,Age80+,CVAC
04/01/2022,TT,6646,4739,9217,55,702,52,Age80+,JANSS
04/01/2022,TT,4602,5958,3788,94,865,75,Age80+,HAYATVAC
04/01/2022,TT,2059,5117,741,89,106,34,Age80+,MOD
04/01/2022,TT,4793,2971,936,9,710,77,Age80+,NVX
04/01/2022,TT,1678,4019,1929,79,71,95,Age80+,NVXD
04/01/2022,TT,9881,8383,3865,61,478,93,Age80+,QAZVAQ
04/01/2022,TT,5133,1103,1958,85,313,28,Age80+,SGSK
04/01/2022,TT,1058,8154,4917,83,429,58,Age80+,SIICOV
04/01/2022,TT,9900,4107,3984,94,366,52,Age80+,SIN
04/01/2022,TT,2918,4617,2471,74,544,62,Age80+,SPU
04/01/2022,TT,4768,1095,8945,36,231,64,Age80+,SPUL
04/01/2022,TT,8282,5080,2900,13,73,14,Age80+,SRCVB
04/01/2022,TT,9421,2909,1404,17,77,70,Age80+,WUCNBG
04/01/2022,TT,5908,3763,178,36,425,15,Age80+,CNBG
04/01/2022,TT,5594,684,942,17,996,64,Age80+,UNK
04/01/2022,TT,757,4607,4990,64,92,0,Age80+,ZFUZ
04/01/2022,TT,1277,4415,6852,83,843,63,AgeUnk,AZ
04/01/2022,TT,1703,2520,3296,28,899,37,AgeUnk,BECNBG
04/01/2022,TT,5520,4883,6506,10,928,9,AgeUnk,BHACOV
04/01/2022,TT,6944,6566,2309,31,685,77,AgeUnk,CHU
04/01/2022,TT,4853,9444,1963,6,859,58,AgeUnk,COM
04/01/2022,TT,7816,8256,7684,63,167,66,AgeUnk,CVAC
04/01/2022,TT,656,1286,4211,60,274,97,AgeUnk,JANSS
04/01/2022,TT,2702,2004,5379,14,71,8,AgeUnk,HAYATVAC
04/01/2022,TT,3721,8234,9738,74,386,7,AgeUnk,MOD
04/01/2022,TT,380,2451,7199,20,802,86,AgeUnk,NVX
04/01/2022,TT,430,1595,8888,34,697,14,AgeUnk,NVXD
04/01/2022,TT,5265,2295,6210,99,808,76,AgeUnk,QAZVAQ
04/01/2022,TT,4938,8838,442,92,529,75,AgeUnk,SGSK
04/01/2022,TT,1576,6696,2354,86,424,59,AgeUnk,SIICOV
04/01/2022,TT,3060,1867,9282,62,725,12,AgeUnk,SIN
04/01/2022,TT,6488,659,629,7,586,74,AgeUnk,SPU
04/01/2022,TT,3943,6166,1854,19,112,32,AgeUnk,SPUL
04/01/2022,TT,9224,4919,7061,98,74,12,AgeUnk,SRCVB
04/01/2022,TT,4104,3635,7338,76,571,98,AgeUnk,WUCNBG
04/01/2022,TT,9829,8253,1602,30,434,66,AgeUnk,CNBG
04/01/2022,TT,9730,5158,2463,90,122,27,AgeUnk,UNK
04/01/2022,TT,7904,2740,4622,97,847,42,AgeUnk,ZFUZ
04/01/2022,TT,4172,3973,2167,51,466,52,1_Age<60,AZ
04/01/2022,TT,4987,5463,5616,40,116,65,1_Age<60,BECNBG
04/01/2022,TT,6353,9776,2280,95,111,71,1_Age<60,BHACOV
04/01/2022,TT,8139,7084,4595,65,102,46,1_Age<60,CHU
04/01/2022,TT,1995,8552,9221,23,38,49,1_Age<60,COM
04/01/2022,TT,7265,3568,9404,89,854,52,1_Age<60,CVAC
04/01/2022,TT,8147,8082,6630,53,351,89,1_Age<60,JANSS
04/01/2022,TT,138,2315,8577,52,581,41,1_Age<60,HAYATVAC
04/01/2022,TT,1588,273,8849,28,525,17,1_Age<60,MOD
04/01/2022,TT,5824,439,751,0,852,37,1_Age<60,NVX
04/01/2022,TT,4109,8067,4513,78,865,16,1_Age<60,NVXD
04/01/2022,TT,7566,7233,8526,96,147,95,1_Age<60,QAZVAQ
04/01/2022,TT,6022,5511,6808,60,453,68,1_Age<60,SGSK
04/01/2022,TT,9941,8392,4047,89,777,37,1_Age<60,SIICOV
04/01/2022,TT,6376,8039,652,54,320,12,1_Age<60,SIN
04/01/2022,TT,3018,3419,4233,21,787,26,1_Age<60,SPU
04/01/2022,TT,6609,7603,9848,39,853,64,1_Age<60,SPUL
04/01/2022,TT,6461,4705,6479,69,963,88,1_Age<60,SRCVB
04/01/2022,TT,8534,5323,5579,71,974,71,1_Age<60,WUCNBG
04/01/2022,TT,1451,9637,6752,5,18,79,1_Age<60,CNBG
04/01/2022,TT,1265,7394,7996,7,304,45,1_Age<60,UNK
04/01/2022,TT,2642,1606,3367,15,812,43,1_Age<60,ZFUZ
04/01/2022,TT,8141,3799,9306,83,467,94,1_Age60+,AZ
04/01/2022,TT,4086,5526,821,46,120,7,1_Age60+,BECNBG
04/01/2022,TT,3211,4450,9366,49,543,75,1_Age60+,BHACOV
04/01/2022,TT,9709,2930,987,7,262,65,1_Age60+,CHU
04/01/2022,TT,2901,1828,3906,67,157,60,1_Age60+,COM
04/01/2022,TT,6693,9568,4950,7,252,26,1_Age60+,CVAC
04/01/2022,TT,1968,687,652,51,956,31,1_Age60+,JANSS
04/01/2022,TT,7158,601,3681,69,652,52,1_Age60+,HAYATVAC
04/01/2022,TT,6940,34,8139,57,29,44,1_Age60+,MOD
04/01/2022,TT,8391,6651,9217,41,131,89,1_Age60+,NVX
04/01/2022,TT,8242,4603,1884,90,982,12,1_Age60+,NVXD
04/01/2022,TT,9290,6258,6255,79,8,24,1_Age60+,QAZVAQ
04/01/2022,TT,8781,6784,7081,93,445,3,1_Age60+,SGSK
04/01/2022,TT,723,5687,2755,94,137,23,1_Age60+,SIICOV
04/01/2022,TT,8335,4450,9434,39,237,73,1_Age60+,SIN
04/01/2022,TT,3580,8083,3950,67,831,74,1_Age60+,SPU
04/01/2022,TT,5059,5935,4787,58,688,48,1_Age60+,SPUL
04/01/2022,TT,7003,6254,1895,96,349,59,1_Age60+,SRCVB
04/01/2022,TT,8844,3932,7587,88,246,80,1_Age60+,WUCNBG
04/01/2022,TT,41,4791,224,22,267,28,1_Age60+,CNBG
04/01/2022,TT,6943,5321,3739,93,837,20,1_Age60+,UNK
04/01/2022,TT,2793,7413,8699,34,102,85,1_Age60+,ZFUZ
04/01/2022,NG,4231,4646,5401,68,67,64,ALL,AZ
04/01/2022,NG,8041,9175,6947,17,689,32,ALL,BECNBG
04/01/2022,NG,3386,7149,5690,18,367,29,ALL,BHACOV
04/01/2022,NG,2387,1,5634,5,917,100,ALL,CHU
04/01/2022,NG,1483,5470,9023,3,479,2,ALL,COM
04/01/2022,NG,3846,6204,4465,34,725,0,ALL,CVAC
04/01/2022,NG,3727,7337,9263,63,687,55,ALL,JANSS
04/01/2022,NG,828,1344,1955,16,787,11,ALL,HAYATVAC
04/01/2022,NG,149,1192,1993,72,651,14,ALL,MOD
04/01/2022,NG,4865,2142,8742,14,249,56,ALL,NVX
04/01/2022,NG,8759,283,4546,67,873,58,ALL,NVXD
04/01/2022,NG,9806,1326,6828,17,371,91,ALL,QAZVAQ
04/01/2022,NG,3468,9214,751,52,923,62,ALL,SGSK
04/01/2022,NG,1458,8213,319,37,192,64,ALL,SIICOV
04/01/2022,NG,7787,3026,7540,5,724,57,ALL,SIN
04/01/2022,NG,6851,5402,5940,85,794,53,ALL,SPU
04/01/2022,NG,11,9851,8083,0,452,89,ALL,SPUL
04/01/2022,NG,2857,4712,8088,10,385,78,ALL,SRCVB
04/01/2022,NG,3644,481,5007,43,87,55,ALL,WUCNBG
04/01/2022,NG,1702,6737,8592,28,544,85,ALL,CNBG
04/01/2022,NG,6663,230,9210,32,929,47,ALL,UNK
04/01/2022,NG,9383,7764,4230,26,853,7,ALL,ZFUZ
04/01/2022,NG,2582,5152,1021,42,134,26,Age<18,AZ
04/01/2022,NG,8795,7273,4502,2,749,38,Age<18,BECNBG
04/01/2022,NG,6751,5360,9879,71,898,66,Age<18,BHACOV
04/01/2022,NG,171,6891,8864,39,764,73,Age<18,CHU
04/01/2022,NG,5149,2250,8096,23,313,61,Age<18,COM
04/01/2022,NG,4069,2422,6754,52,6,96,Age<18,CVAC
04/01/2022,NG,8930,5986,9204,95,704,68,Age<18,JANSS
04/01/2022,NG,7634,4648,226,65,331,72,Age<18,HAYATVAC
04/01/2022,NG,9923,2423,7914,8,519,35,Age<18,MOD
04/01/2022,NG,1228,2925,7631,27,250,97,Age<18,NVX
04/01/2022,NG,3312,5995,2701,58,180,98,Age<18,NVXD
04/01/2022,NG,5296,6161,6563,55,746,90,Age<18,QAZVAQ
04/01/2022,NG,4208,5160,9325,14,170,50,Age<18,SGSK
04/01/2022,NG,415,6765,2126,15,411,21,Age<18,SIICOV
04/01/2022,NG,8818,4944,3400,99,929,76,Age<18,SIN
04/01/2022,NG,5402,7307,4243,4,417,65,Age<18,SPU
04/01/2022,NG,122,7796,6290,92,419,10,Age<18,SPUL
04/01/2022,NG,2164,9138,8830,69,261,29,Age<18,SRCVB
04/01/2022,NG,6513,2715,6684,69,569,27,Age<18,WUCNBG
04/01/2022,NG,3763,9339,4883,21,584,30,Age<18,CNBG
04/01/2022,NG,724,5356,1856,9,22,89,Age<18,UNK
04/01/2022,NG,7381,7714,9405,26,790,67,Age<18,ZFUZ
04/01/2022,NG,3915,9427,689,34,847,35,HCW,AZ
04/01/2022,NG,8172,3981,1717,60,142,73,HCW,BECNBG
04/01/2022,NG,9788,9516,5557,14,119,7,HCW,BHACOV
04/01/2022,NG,932,2889,3592,34,751,26,HCW,CHU
04/01/2022,NG,3824,8358,9301,50,290,41,HCW,COM
04/01/2022,NG,9011,9814,4662,61,210,44,HCW,CVAC
04/01/2022,NG,8363,6562,2598,90,414,44,HCW,JANSS
04/01/2022,NG,4831,5245,7734,49,103,32,HCW,HAYATVAC
04/01/2022,NG,8695,7939,4298,99,544,37,HCW,MOD
04/01/2022,NG,8929,3825,6625,84,165,42,HCW,NVX
04/01/2022,NG,4637,4367,3936,11,120,28,HCW,NVXD
04/01/2022,NG,1295,9536,5254,9,102,10,HCW,QAZVAQ
04/01/2022,NG,5295,1730,7507,40,850,71,HCW,SGSK
04/01/2022,NG,3685,8879,4623,19,767,44,HCW,SIICOV
04/01/2022,NG,2159,8228,5071,84,915,60,HCW,SIN
04/01/2022,NG,1217,4289,2059,9,684,0,HCW,SPU
04/01/2022,NG,5727,2787,2176,87,332,60,HCW,SPUL
04/01/2022,NG,4853,416,1339,7,44,16,HCW,SRCVB
04/01/2022,NG,5377,8095,8259,26,743,28,HCW,WUCNBG
04/01/2022,NG,3692,1528,1414,30,715,62,HCW,CNBG
04/01/2022,NG,2200,9625,1907,30,585,79,HCW,UNK
04/01/2022,NG,1875,7653,991,89,301,71,HCW,ZFUZ
04/01/2022,NG,8189,9616,4060,83,763,68,LTCF,AZ
04/01/2022,NG,601,6112,2171,48,780,21,LTCF,BECNBG
04/01/2022,NG,7337,6433,300,76,60,100,LTCF,BHACOV
04/01/2022,NG,9155,5776,3754,63,530,69,LTCF,CHU
04/01/2022,NG,7665,7495,9146,23,107,60,LTCF,COM
04/01/2022,NG,9338,5772,4607,64,752,11,LTCF,CVAC
04/01/2022,NG,2109,1416,7033,16,307,29,LTCF,JANSS
04/01/2022,NG,7321,1349,6893,26,746,47,LTCF,HAYATVAC
04/01/2022,NG,5571,7573,7242,42,28,20,LTCF,MOD
04/01/2022,NG,6491,7743,644,46,49,24,LTCF,NVX
04/01/2022,NG,2729,2260,5982,3,857,97,LTCF,NVXD
04/01/2022,NG,524,8432,5894,38,540,94,LTCF,QAZVAQ
04/01/2022,NG,7322,9389,438,69,516,87,LTCF,SGSK
04/01/2022,NG,2106,1126,7136,87,551,70,LTCF,SIICOV
04/01/2022,NG,3217,4681,8400,32,463,82,LTCF,SIN
04/01/2022,NG,8636,2105,3829,44,433,60,LTCF,SPU
04/01/2022,NG,4094,4531,4857,34,448,94,LTCF,SPUL
04/01/2022,NG,865,6028,1492,88,22,12,LTCF,SRCVB
04/01/2022,NG,1795,4702,3118,35,226,25,LTCF,WUCNBG
04/01/2022,NG,1835,8690,9767,48,847,72,LTCF,CNBG
04/01/2022,NG,6145,5817,6351,92,643,90,LTCF,UNK
04/01/2022,NG,5863,9565,7724,72,153,83,LTCF,ZFUZ
04/01/2022,NG,7893,8134,7658,36,411,21,Age0_4,AZ
04/01/2022,NG,1397,3020,7504,85,765,95,Age0_4,BECNBG
04/01/2022,NG,9443,8726,5554,18,99,6,Age0_4,BHACOV
04/01/2022,NG,5403,3089,3586,48,612,67,Age0_4,CHU
04/01/2022,NG,7328,5258,7421,57,727,14,Age0_4,COM
04/01/2022,NG,8493,5628,9855,93,384,51,Age0_4,CVAC
04/01/2022,NG,7512,2057,9368,60,509,47,Age0_4,JANSS
04/01/2022,NG,2667,8488,2605,8,485,56,Age0_4,HAYATVAC
04/01/2022,NG,6569,9779,4416,81,486,45,Age0_4,MOD
04/01/2022,NG,7117,7099,2359,75,242,11,Age0_4,NVX
04/01/2022,NG,6777,7212,4253,100,460,30,Age0_4,NVXD
04/01/2022,NG,2554,4639,1720,81,972,77,Age0_4,QAZVAQ
04/01/2022,NG,1682,5310,9329,47,137,78,Age0_4,SGSK
04/01/2022,NG,4665,9971,4427,38,756,35,Age0_4,SIICOV
04/01/2022,NG,1718,6066,232,38,879,48,Age0_4,SIN
04/01/2022,NG,8837,7578,466,17,775,38,Age0_4,SPU
04/01/2022,NG,4111,8367,8689,72,658,37,Age0_4,SPUL
04/01/2022,NG,280,5205,6223,69,498,11,Age0_4,SRCVB
04/01/2022,NG,8363,1043,6282,39,284,44,Age0_4,WUCNBG
04/01/2022,NG,8179,2002,2041,36,746,94,Age0_4,CNBG
04/01/2022,NG,5473,3552,4170,1,527,98,Age0_4,UNK
04/01/2022,NG,6780,2145,9523,77,5,14,Age0_4,ZFUZ
04/01/2022,NG,5559,8181,8770,67,409,35,Age5_9,AZ
04/01/2022,NG,6084,7422,7950,28,880,21,Age5_9,BECNBG
04/01/2022,NG,480,8616,9534,97,454,69,Age5_9,BHACOV
04/01/2022,NG,9773,9223,3366,64,722,4,Age5_9,CHU
04/01/2022,NG,4517,990,214,94,602,42,Age5_9,COM
04/01/2022,NG,5345,2697,8854,89,758,99,Age5_9,CVAC
04/01/2022,NG,2272,4810,5612,82,552,65,Age5_9,JANSS
04/01/2022,NG,9897,6780,8531,98,578,28,Age5_9,HAYATVAC
04/01/2022,NG,1508,6427,5246,45,141,49,Age5_9,MOD
04/01/2022,NG,2192,7074,3278,63,267,7,Age5_9,NVX
04/01/2022,NG,7896,3570,9489,0,639,54,Age5_9,NVXD
04/01/2022,NG,4252,1528,8095,65,230,66,Age5_9,QAZVAQ
04/01/2022,NG,6004,1057,9295,86,268,31,Age5_9,SGSK
04/01/2022,NG,8193,882,8053,78,202,64,Age5_9,SIICOV
04/01/2022,NG,5912,2893,3277,97,615,7,Age5_9,SIN
04/01/2022,NG,9317,1715,2992,22,99,43,Age5_9,SPU
04/01/2022,NG,9802,1182,2652,59,628,93,Age5_9,SPUL
04/01/2022,NG,5840,2117,4462,50,513,16,Age5_9,SRCVB
04/01/2022,NG,7023,8143,8687,59,960,32,Age5_9,WUCNBG
04/01/2022,NG,1824,2900,6586,44,664,95,Age5_9,CNBG
04/01/2022,NG,8967,8373,9745,38,321,66,Age5_9,UNK
04/01/2022,NG,2221,9513,4380,49,932,0,Age5_9,ZFUZ
04/01/2022,NG,9315,9876,7073,64,557,36,Age10_14,AZ
04/01/2022,NG,2621,9698,147,46,379,80,Age10_14,BECNBG
04/01/2022,NG,1653,4075,7318,88,752,6,Age10_14,BHACOV
04/01/2022,NG,9644,8984,9972,61,496,92,Age10_14,CHU
04/01/2022,NG,2721,4505,3818,88,362,16,Age10_14,COM
04/01/2022,NG,4819,6664,7564,81,85,41,Age10_14,CVAC
04/01/2022,NG,6099,4809,6387,93,943,20,Age10_14,JANSS
04/01/2022,NG,8873,4394,3968,27,795,20,Age10_14,HAYATVAC
04/01/2022,NG,9629,5560,4353,44,787,4,Age10_14,MOD
04/01/2022,NG,2309,3918,1946,81,463,43,Age10_14,NVX
04/01/2022,NG,904,916,1919,75,350,42,Age10_14,NVXD
04/01/2022,NG,9172,1367,8704,27,246,84,Age10_14,QAZVAQ
04/01/2022,NG,8296,9445,2806,11,333,58,Age10_14,SGSK
04/01/2022,NG,3607,422,4746,82,516,29,Age10_14,SIICOV
04/01/2022,NG,7776,571,5639,22,106,66,Age10_14,SIN
04/01/2022,NG,4710,210,8202,30,702,50,Age10_14,SPU
04/01/2022,NG,4208,9301,8489,80,828,33,Age10_14,SPUL
04/01/2022,NG,5244,535,4380,22,290,86,Age10_14,SRCVB
04/01/2022,NG,6830,1349,9062,84,778,24,Age10_14,WUCNBG
04/01/2022,NG,5861,9670,3197,0,645,7,Age10_14,CNBG
04/01/2022,NG,3078,1664,8615,10,953,22,Age10_14,UNK
04/01/2022,NG,5651,175,8362,28,249,12,Age10_14,ZFUZ
04/01/2022,NG,7086,7401,1699,9,989,7,Age15_17,AZ
04/01/2022,NG,6911,6113,6904,28,109,58,Age15_17,BECNBG
04/01/2022,NG,5148,1429,8211,45,982,3,Age15_17,BHACOV
04/01/2022,NG,6771,1008,9710,91,12,91,Age15_17,CHU
04/01/2022,NG,2776,6679,5371,88,26,13,Age15_17,COM
04/01/2022,NG,9705,7995,7029,78,91,99,Age15_17,CVAC
04/01/2022,NG,9051,6903,3869,22,673,20,Age15_17,JANSS
04/01/2022,NG,5367,1663,5221,27,242,72,Age15_17,HAYATVAC
04/01/2022,NG,6153,8387,3920,48,387,0,Age15_17,MOD
04/01/2022,NG,8703,2457,2163,6,513,99,Age15_17,NVX
04/01/2022,NG,5545,4725,1955,60,289,11,Age15_17,NVXD
04/01/2022,NG,7481,8043,7144,5,140,21,Age15_17,QAZVAQ
04/01/2022,NG,1549,4806,9972,79,753,5,Age15_17,SGSK
04/01/2022,NG,7566,1451,894,2,476,28,Age15_17,SIICOV
04/01/2022,NG,3968,7287,9310,79,396,77,Age15_17,SIN
04/01/2022,NG,3984,3812,1454,22,518,12,Age15_17,SPU
04/01/2022,NG,3610,2224,5558,5,874,78,Age15_17,SPUL
04/01/2022,NG,8729,853,449,83,317,96,Age15_17,SRCVB
04/01/2022,NG,4667,618,6910,66,708,5,Age15_17,WUCNBG
04/01/2022,NG,2511,6270,8961,74,826,46,Age15_17,CNBG
04/01/2022,NG,1492,1935,1321,87,37,15,Age15_17,UNK
04/01/2022,NG,5309,3737,407,7,908,40,Age15_17,ZFUZ
04/01/2022,NG,6609,6247,9437,64,677,75,Age18_24,AZ
04/01/2022,NG,7660,7371,1219,53,913,81,Age18_24,BECNBG
04/01/2022,NG,5050,3570,3524,31,509,7,Age18_24,BHACOV
04/01/2022,NG,9505,4238,154,79,136,76,Age18_24,CHU
04/01/2022,NG,9449,5741,777,55,400,91,Age18_24,COM
04/01/2022,NG,8301,7804,8966,5,435,13,Age18_24,CVAC
04/01/2022,NG,2975,7030,5059,20,235,53,Age18_24,JANSS
04/01/2022,NG,4119,6044,867,46,338,64,Age18_24,HAYATVAC
04/01/2022,NG,3880,9672,736,99,379,5,Age18_24,MOD
04/01/2022,NG,6213,7736,9831,20,418,73,Age18_24,NVX
04/01/2022,NG,1941,6800,2833,16,79,85,Age18_24,NVXD
04/01/2022,NG,7176,1960,1053,13,236,93,Age18_24,QAZVAQ
04/01/2022,NG,29,1246,9044,0,622,90,Age18_24,SGSK
04/01/2022,NG,1039,7776,4775,75,650,51,Age18_24,SIICOV
04/01/2022,NG,5840,5447,8404,48,294,3,Age18_24,SIN
04/01/2022,NG,3126,9798,9714,43,748,90,Age18_24,SPU
04/01/2022,NG,1809,3043,579,34,881,70,Age18_24,SPUL
04/01/2022,NG,9881,5101,1274,89,472,73,Age18_24,SRCVB
04/01/2022,NG,564,6490,3787,44,612,9,Age18_24,WUCNBG
04/01/2022,NG,7567,4944,8505,90,805,89,Age18_24,CNBG
04/01/2022,NG,9913,5520,7658,62,376,30,Age18_24,UNK
04/01/2022,NG,2354,2130,433,54,540,99,Age18_24,ZFUZ
04/01/2022,NG,9525,9079,9576,17,465,9,Age25_49,AZ
04/01/2022,NG,9028,7305,4823,28,45,5,Age25_49,BECNBG
04/01/2022,NG,7578,634,7884,54,730,99,Age25_49,BHACOV
04/01/2022,NG,4974,1786,6441,95,506,46,Age25_49,CHU
04/01/2022,NG,628,5540,8354,94,731,4,Age25_49,COM
04/01/2022,NG,5684,1943,9881,81,910,76,Age25_49,CVAC
04/01/2022,NG,520,7940,1196,62,444,77,Age25_49,JANSS
04/01/2022,NG,4073,3069,9134,27,583,36,Age25_49,HAYATVAC
04/01/2022,NG,6758,3242,8411,4,877,4,Age25_49,MOD
04/01/2022,NG,7689,8213,2258,39,444,92,Age25_49,NVX
04/01/2022,NG,6293,2041,610,11,445,31,Age25_49,NVXD
04/01/2022,NG,6258,6144,2004,100,552,14,Age25_49,QAZVAQ
04/01/2022,NG,1929,3677,9092,33,149,66,Age25_49,SGSK
04/01/2022,NG,6864,8026,7125,72,989,40,Age25_49,SIICOV
04/01/2022,NG,9557,8454,7856,76,925,10,Age25_49,SIN
04/01/2022,NG,9539,9979,1486,75,554,45,Age25_49,SPU
04/01/2022,NG,961,7642,3728,77,730,67,Age25_49,SPUL
04/01/2022,NG,4550,6648,411,83,851,37,Age25_49,SRCVB
04/01/2022,NG,7724,4765,4184,81,72,2,Age25_49,WUCNBG
04/01/2022,NG,7724,5298,9125,50,671,33,Age25_49,CNBG
04/01/2022,NG,40,8100,4466,12,92,36,Age25_49,UNK
04/01/2022,NG,3244,1776,4083,99,58,56,Age25_49,ZFUZ
04/01/2022,NG,5894,1489,5230,2,743,79,Age50_59,AZ
04/01/2022,NG,2692,4784,1019,63,756,44,Age50_59,BECNBG
04/01/2022,NG,2328,8435,8702,8,779,51,Age50_59,BHACOV
04/01/2022,NG,7904,8722,4130,68,951,43,Age50_59,CHU
04/01/2022,NG,9115,7642,8658,9,705,12,Age50_59,COM
04/01/2022,NG,8035,6779,4465,18,774,28,Age50_59,CVAC
04/01/2022,NG,9766,2258,8313,84,966,96,Age50_59,JANSS
04/01/2022,NG,6950,4859,418,73,198,49,Age50_59,HAYATVAC
04/01/2022,NG,5833,7632,2931,73,395,76,Age50_59,MOD
04/01/2022,NG,5109,9376,1401,81,714,10,Age50_59,NVX
04/01/2022,NG,2665,2363,9409,73,338,33,Age50_59,NVXD
